treatment_num,salinity_treat,temp_treat,replicate_num,spore_release_date,analysis_date,days_post_release,settled_spore_count,settled_germ_tube_spores,area_um2,settled_spore_density,germ_tube_density,settlement_density_per_um2,settlement_density,view,image,oogonia_count,oogonia_density_per_um2,oogonia_density,gam_count,gam_density_per_um2,gam_density,gam_percent_cover,sex,m_f_ratio,gam_number,gam_size_wrong,gam_size_um2,sporophyte_count,sporophyte_density_per_um2,sporophyte_density,sporophyte_percent_cover,sporophyte_num,sporophyte_size_wrong_um2_next_is_mm2,sporophyte_size_um2,sporophyte_height_mm,blade_num,blade_wet_mass,blade_dry_mass,blade_length_cm,blade_width_cm,blade_thickness_mm,blade_area_cm2,cross_sec_num,cell_type,cell_num,cell_area_wrong,cell_area_um2
2,amb,inc,4,2024-04-30,2024-05-29,29,,,4600.885,,,,,3,IMG_1937,,,,31,0.006737834,6737.834134,2.799809167,,,26,0.03568,3.568,,,,,,,,,,,,,,,,,,,,
2,amb,inc,4,2024-04-30,2024-05-29,29,,,4600.885,,,,,3,IMG_1937,,,,31,0.006737834,6737.834134,2.799809167,,,27,0.03043,3.043,,,,,,,,,,,,,,,,,,,,
2,amb,inc,4,2024-04-30,2024-05-29,29,,,4600.885,,,,,3,IMG_1937,,,,31,0.006737834,6737.834134,2.799809167,,,28,0.01678,1.678,,,,,,,,,,,,,,,,,,,,
2,amb,inc,4,2024-04-30,2024-05-29,29,,,4600.885,,,,,3,IMG_1937,,,,31,0.006737834,6737.834134,2.799809167,,,29,0.05728,5.728,,,,,,,,,,,,,,,,,,,,
2,amb,inc,4,2024-04-30,2024-05-29,29,,,4600.885,,,,,3,IMG_1937,,,,31,0.006737834,6737.834134,2.799809167,,,30,0.06181,6.181,,,,,,,,,,,,,,,,,,,,
2,amb,inc,4,2024-04-30,2024-05-29,29,,,4600.885,,,,,3,IMG_1937,,,,31,0.006737834,6737.834134,2.799809167,,,31,0.03339,3.339,,,,,,,,,,,,,,,,,,,,
2,amb,inc,5,2024-04-30,2024-05-29,29,,,4642.564,,,,,1,IMG_1939,,,,27,0.005815752,5815.751813,1.937485407,,,1,0.04793,4.793,,,,,,,,,,,,,,,,,,,,
2,amb,inc,5,2024-04-30,2024-05-29,29,,,4642.564,,,,,1,IMG_1939,,,,27,0.005815752,5815.751813,1.937485407,,,2,0.02945,2.945,,,,,,,,,,,,,,,,,,,,
2,amb,inc,5,2024-04-30,2024-05-29,29,,,4642.564,,,,,1,IMG_1939,,,,27,0.005815752,5815.751813,1.937485407,,,3,0.04227,4.227,,,,,,,,,,,,,,,,,,,,
2,amb,inc,5,2024-04-30,2024-05-29,29,,,4642.564,,,,,1,IMG_1939,,,,27,0.005815752,5815.751813,1.937485407,,,4,0.01922,1.922,,,,,,,,,,,,,,,,,,,,
2,amb,inc,5,2024-04-30,2024-05-29,29,,,4642.564,,,,,1,IMG_1939,,,,27,0.005815752,5815.751813,1.937485407,,,5,0.03217,3.217,,,,,,,,,,,,,,,,,,,,
2,amb,inc,5,2024-04-30,2024-05-29,29,,,4642.564,,,,,1,IMG_1939,,,,27,0.005815752,5815.751813,1.937485407,,,6,0.04995,4.995,,,,,,,,,,,,,,,,,,,,
2,amb,inc,5,2024-04-30,2024-05-29,29,,,4642.564,,,,,1,IMG_1939,,,,27,0.005815752,5815.751813,1.937485407,,,7,0.03574,3.574,,,,,,,,,,,,,,,,,,,,
2,amb,inc,5,2024-04-30,2024-05-29,29,,,4642.564,,,,,1,IMG_1939,,,,27,0.005815752,5815.751813,1.937485407,,,8,0.01037,1.037,,,,,,,,,,,,,,,,,,,,
2,amb,inc,5,2024-04-30,2024-05-29,29,,,4642.564,,,,,2,IMG_1940,,,,27,0.005815752,5815.751813,1.937485407,,,9,0.04039,4.039,,,,,,,,,,,,,,,,,,,,
2,amb,inc,5,2024-04-30,2024-05-29,29,,,4642.564,,,,,2,IMG_1940,,,,27,0.005815752,5815.751813,1.937485407,,,10,0.03792,3.792,,,,,,,,,,,,,,,,,,,,
2,amb,inc,5,2024-04-30,2024-05-29,29,,,4642.564,,,,,2,IMG_1940,,,,27,0.005815752,5815.751813,1.937485407,,,11,0.01779,1.779,,,,,,,,,,,,,,,,,,,,
2,amb,inc,5,2024-04-30,2024-05-29,29,,,4642.564,,,,,2,IMG_1940,,,,27,0.005815752,5815.751813,1.937485407,,,12,0.05392,5.392,,,,,,,,,,,,,,,,,,,,
2,amb,inc,5,2024-04-30,2024-05-29,29,,,4642.564,,,,,2,IMG_1940,,,,27,0.005815752,5815.751813,1.937485407,,,13,0.02392,2.392,,,,,,,,,,,,,,,,,,,,
2,amb,inc,5,2024-04-30,2024-05-29,29,,,4642.564,,,,,2,IMG_1940,,,,27,0.005815752,5815.751813,1.937485407,,,14,0.02613,2.613,,,,,,,,,,,,,,,,,,,,
2,amb,inc,5,2024-04-30,2024-05-29,29,,,4642.564,,,,,2,IMG_1940,,,,27,0.005815752,5815.751813,1.937485407,,,15,0.03127,3.127,,,,,,,,,,,,,,,,,,,,
2,amb,inc,5,2024-04-30,2024-05-29,29,,,4642.564,,,,,2,IMG_1940,,,,27,0.005815752,5815.751813,1.937485407,,,16,0.03834,3.834,,,,,,,,,,,,,,,,,,,,
2,amb,inc,5,2024-04-30,2024-05-29,29,,,4642.564,,,,,2,IMG_1940,,,,27,0.005815752,5815.751813,1.937485407,,,17,0.03778,3.778,,,,,,,,,,,,,,,,,,,,
2,amb,inc,5,2024-04-30,2024-05-29,29,,,4642.564,,,,,3,IMG_1941,,,,27,0.005815752,5815.751813,1.937485407,,,18,0.03425,3.425,,,,,,,,,,,,,,,,,,,,
2,amb,inc,5,2024-04-30,2024-05-29,29,,,4642.564,,,,,3,IMG_1941,,,,27,0.005815752,5815.751813,1.937485407,,,19,0.03101,3.101,,,,,,,,,,,,,,,,,,,,
2,amb,inc,5,2024-04-30,2024-05-29,29,,,4642.564,,,,,3,IMG_1941,,,,27,0.005815752,5815.751813,1.937485407,,,20,0.03427,3.427,,,,,,,,,,,,,,,,,,,,
2,amb,inc,5,2024-04-30,2024-05-29,29,,,4642.564,,,,,3,IMG_1941,,,,27,0.005815752,5815.751813,1.937485407,,,21,0.01767,1.767,,,,,,,,,,,,,,,,,,,,
2,amb,inc,5,2024-04-30,2024-05-29,29,,,4642.564,,,,,3,IMG_1941,,,,27,0.005815752,5815.751813,1.937485407,,,22,0.03351,3.351,,,,,,,,,,,,,,,,,,,,
2,amb,inc,5,2024-04-30,2024-05-29,29,,,4642.564,,,,,3,IMG_1941,,,,27,0.005815752,5815.751813,1.937485407,,,23,0.02566,2.566,,,,,,,,,,,,,,,,,,,,
2,amb,inc,5,2024-04-30,2024-05-29,29,,,4642.564,,,,,3,IMG_1941,,,,27,0.005815752,5815.751813,1.937485407,,,24,0.01832,1.832,,,,,,,,,,,,,,,,,,,,
2,amb,inc,5,2024-04-30,2024-05-29,29,,,4642.564,,,,,3,IMG_1941,,,,27,0.005815752,5815.751813,1.937485407,,,25,0.05232,5.232,,,,,,,,,,,,,,,,,,,,
2,amb,inc,5,2024-04-30,2024-05-29,29,,,4642.564,,,,,3,IMG_1941,,,,27,0.005815752,5815.751813,1.937485407,,,26,0.03396,3.396,,,,,,,,,,,,,,,,,,,,
2,amb,inc,5,2024-04-30,2024-05-29,29,,,4642.564,,,,,3,IMG_1941,,,,27,0.005815752,5815.751813,1.937485407,,,27,0.04396,4.396,,,,,,,,,,,,,,,,,,,,
2,amb,inc,6,2024-04-30,2024-05-29,29,,,4628.212,,,,,1,IMG_1942,,,,26,0.00561772,5617.720191,1.456847698,,,1,0.00929,0.929,,,,,,,,,,,,,,,,,,,,
2,amb,inc,6,2024-04-30,2024-05-29,29,,,4628.212,,,,,1,IMG_1942,,,,26,0.00561772,5617.720191,1.456847698,,,2,0.01664,1.664,,,,,,,,,,,,,,,,,,,,
2,amb,inc,6,2024-04-30,2024-05-29,29,,,4628.212,,,,,1,IMG_1942,,,,26,0.00561772,5617.720191,1.456847698,,,3,0.01992,1.992,,,,,,,,,,,,,,,,,,,,
2,amb,inc,6,2024-04-30,2024-05-29,29,,,4628.212,,,,,1,IMG_1942,,,,26,0.00561772,5617.720191,1.456847698,,,4,0.02083,2.083,,,,,,,,,,,,,,,,,,,,
2,amb,inc,6,2024-04-30,2024-05-29,29,,,4628.212,,,,,1,IMG_1942,,,,26,0.00561772,5617.720191,1.456847698,,,5,0.00951,0.951,,,,,,,,,,,,,,,,,,,,
2,amb,inc,6,2024-04-30,2024-05-29,29,,,4628.212,,,,,1,IMG_1942,,,,26,0.00561772,5617.720191,1.456847698,,,6,0.00904,0.904,,,,,,,,,,,,,,,,,,,,
2,amb,inc,6,2024-04-30,2024-05-29,29,,,4628.212,,,,,1,IMG_1942,,,,26,0.00561772,5617.720191,1.456847698,,,7,0.01513,1.513,,,,,,,,,,,,,,,,,,,,
2,amb,inc,6,2024-04-30,2024-05-29,29,,,4628.212,,,,,1,IMG_1942,,,,26,0.00561772,5617.720191,1.456847698,,,8,0.02163,2.163,,,,,,,,,,,,,,,,,,,,
2,amb,inc,6,2024-04-30,2024-05-29,29,,,4628.212,,,,,1,IMG_1942,,,,26,0.00561772,5617.720191,1.456847698,,,9,0.0185,1.85,,,,,,,,,,,,,,,,,,,,
2,amb,inc,6,2024-04-30,2024-05-29,29,,,4628.212,,,,,2,IMG_1943,,,,26,0.00561772,5617.720191,1.456847698,,,10,0.02603,2.603,,,,,,,,,,,,,,,,,,,,
2,amb,inc,6,2024-04-30,2024-05-29,29,,,4628.212,,,,,2,IMG_1943,,,,26,0.00561772,5617.720191,1.456847698,,,11,0.02481,2.481,,,,,,,,,,,,,,,,,,,,
2,amb,inc,6,2024-04-30,2024-05-29,29,,,4628.212,,,,,2,IMG_1943,,,,26,0.00561772,5617.720191,1.456847698,,,12,0.01518,1.518,,,,,,,,,,,,,,,,,,,,
2,amb,inc,6,2024-04-30,2024-05-29,29,,,4628.212,,,,,2,IMG_1943,,,,26,0.00561772,5617.720191,1.456847698,,,13,0.01774,1.774,,,,,,,,,,,,,,,,,,,,
2,amb,inc,6,2024-04-30,2024-05-29,29,,,4628.212,,,,,2,IMG_1943,,,,26,0.00561772,5617.720191,1.456847698,,,14,0.03136,3.136,,,,,,,,,,,,,,,,,,,,
2,amb,inc,6,2024-04-30,2024-05-29,29,,,4628.212,,,,,2,IMG_1943,,,,26,0.00561772,5617.720191,1.456847698,,,15,0.02032,2.032,,,,,,,,,,,,,,,,,,,,
2,amb,inc,6,2024-04-30,2024-05-29,29,,,4628.212,,,,,2,IMG_1943,,,,26,0.00561772,5617.720191,1.456847698,,,16,0.01778,1.778,,,,,,,,,,,,,,,,,,,,
2,amb,inc,6,2024-04-30,2024-05-29,29,,,4628.212,,,,,2,IMG_1943,,,,26,0.00561772,5617.720191,1.456847698,,,17,0.01835,1.835,,,,,,,,,,,,,,,,,,,,
2,amb,inc,6,2024-04-30,2024-05-29,29,,,4628.212,,,,,2,IMG_1943,,,,26,0.00561772,5617.720191,1.456847698,,,18,0.02672,2.672,,,,,,,,,,,,,,,,,,,,
2,amb,inc,6,2024-04-30,2024-05-29,29,,,4628.212,,,,,2,IMG_1943,,,,26,0.00561772,5617.720191,1.456847698,,,19,0.02758,2.758,,,,,,,,,,,,,,,,,,,,
2,amb,inc,6,2024-04-30,2024-05-29,29,,,4628.212,,,,,3,IMG_1944,,,,26,0.00561772,5617.720191,1.456847698,,,20,0.02516,2.516,,,,,,,,,,,,,,,,,,,,
2,amb,inc,6,2024-04-30,2024-05-29,29,,,4628.212,,,,,3,IMG_1944,,,,26,0.00561772,5617.720191,1.456847698,,,21,0.02801,2.801,,,,,,,,,,,,,,,,,,,,
2,amb,inc,6,2024-04-30,2024-05-29,29,,,4628.212,,,,,3,IMG_1944,,,,26,0.00561772,5617.720191,1.456847698,,,22,0.03727,3.727,,,,,,,,,,,,,,,,,,,,
2,amb,inc,6,2024-04-30,2024-05-29,29,,,4628.212,,,,,3,IMG_1944,,,,26,0.00561772,5617.720191,1.456847698,,,23,0.05576,5.576,,,,,,,,,,,,,,,,,,,,
2,amb,inc,6,2024-04-30,2024-05-29,29,,,4628.212,,,,,3,IMG_1944,,,,26,0.00561772,5617.720191,1.456847698,,,24,0.04886,4.886,,,,,,,,,,,,,,,,,,,,
2,amb,inc,6,2024-04-30,2024-05-29,29,,,4628.212,,,,,3,IMG_1944,,,,26,0.00561772,5617.720191,1.456847698,,,25,0.03916,3.916,,,,,,,,,,,,,,,,,,,,
2,amb,inc,6,2024-04-30,2024-05-29,29,,,4628.212,,,,,3,IMG_1944,,,,26,0.00561772,5617.720191,1.456847698,,,26,0.07368,7.368,,,,,,,,,,,,,,,,,,,,
3,dec,amb,1,2024-04-30,2024-05-29,29,,,4679.999,,,,,1,IMG_1946,,,,45,0.009615387,9615.38667,2.70696639,,,1,0.04279,4.279,,,,,,,,,,,,,,,,,,,,
3,dec,amb,1,2024-04-30,2024-05-29,29,,,4679.999,,,,,1,IMG_1946,,,,45,0.009615387,9615.38667,2.70696639,,,2,0.02366,2.366,,,,,,,,,,,,,,,,,,,,
3,dec,amb,1,2024-04-30,2024-05-29,29,,,4679.999,,,,,1,IMG_1946,,,,45,0.009615387,9615.38667,2.70696639,,,3,0.0285,2.85,,,,,,,,,,,,,,,,,,,,
3,dec,amb,1,2024-04-30,2024-05-29,29,,,4679.999,,,,,1,IMG_1946,,,,45,0.009615387,9615.38667,2.70696639,,,4,0.01808,1.808,,,,,,,,,,,,,,,,,,,,
3,dec,amb,1,2024-04-30,2024-05-29,29,,,4679.999,,,,,1,IMG_1946,,,,45,0.009615387,9615.38667,2.70696639,,,5,0.04138,4.138,,,,,,,,,,,,,,,,,,,,
3,dec,amb,1,2024-04-30,2024-05-29,29,,,4679.999,,,,,1,IMG_1946,,,,45,0.009615387,9615.38667,2.70696639,,,6,0.04176,4.176,,,,,,,,,,,,,,,,,,,,
3,dec,amb,1,2024-04-30,2024-05-29,29,,,4679.999,,,,,1,IMG_1946,,,,45,0.009615387,9615.38667,2.70696639,,,7,0.02049,2.049,,,,,,,,,,,,,,,,,,,,
3,dec,amb,1,2024-04-30,2024-05-29,29,,,4679.999,,,,,1,IMG_1946,,,,45,0.009615387,9615.38667,2.70696639,,,8,0.0311,3.11,,,,,,,,,,,,,,,,,,,,
3,dec,amb,1,2024-04-30,2024-05-29,29,,,4679.999,,,,,1,IMG_1946,,,,45,0.009615387,9615.38667,2.70696639,,,9,0.02192,2.192,,,,,,,,,,,,,,,,,,,,
3,dec,amb,1,2024-04-30,2024-05-29,29,,,4679.999,,,,,2,IMG_1948,,,,45,0.009615387,9615.38667,2.70696639,,,10,0.03137,3.137,,,,,,,,,,,,,,,,,,,,
3,dec,amb,1,2024-04-30,2024-05-29,29,,,4679.999,,,,,2,IMG_1948,,,,45,0.009615387,9615.38667,2.70696639,,,11,0.03451,3.451,,,,,,,,,,,,,,,,,,,,
3,dec,amb,1,2024-04-30,2024-05-29,29,,,4679.999,,,,,2,IMG_1948,,,,45,0.009615387,9615.38667,2.70696639,,,12,0.03656,3.656,,,,,,,,,,,,,,,,,,,,
3,dec,amb,1,2024-04-30,2024-05-29,29,,,4679.999,,,,,2,IMG_1948,,,,45,0.009615387,9615.38667,2.70696639,,,13,0.02749,2.749,,,,,,,,,,,,,,,,,,,,
3,dec,amb,1,2024-04-30,2024-05-29,29,,,4679.999,,,,,2,IMG_1948,,,,45,0.009615387,9615.38667,2.70696639,,,14,0.00845,0.845,,,,,,,,,,,,,,,,,,,,
3,dec,amb,1,2024-04-30,2024-05-29,29,,,4679.999,,,,,2,IMG_1948,,,,45,0.009615387,9615.38667,2.70696639,,,15,0.02134,2.134,,,,,,,,,,,,,,,,,,,,
3,dec,amb,1,2024-04-30,2024-05-29,29,,,4679.999,,,,,2,IMG_1948,,,,45,0.009615387,9615.38667,2.70696639,,,16,0.03234,3.234,,,,,,,,,,,,,,,,,,,,
3,dec,amb,1,2024-04-30,2024-05-29,29,,,4679.999,,,,,2,IMG_1948,,,,45,0.009615387,9615.38667,2.70696639,,,17,0.02457,2.457,,,,,,,,,,,,,,,,,,,,
3,dec,amb,1,2024-04-30,2024-05-29,29,,,4679.999,,,,,2,IMG_1948,,,,45,0.009615387,9615.38667,2.70696639,,,18,0.05961,5.961,,,,,,,,,,,,,,,,,,,,
3,dec,amb,1,2024-04-30,2024-05-29,29,,,4679.999,,,,,2,IMG_1948,,,,45,0.009615387,9615.38667,2.70696639,,,19,0.02323,2.323,,,,,,,,,,,,,,,,,,,,
3,dec,amb,1,2024-04-30,2024-05-29,29,,,4679.999,,,,,2,IMG_1948,,,,45,0.009615387,9615.38667,2.70696639,,,20,0.0328,3.28,,,,,,,,,,,,,,,,,,,,
3,dec,amb,1,2024-04-30,2024-05-29,29,,,4679.999,,,,,2,IMG_1948,,,,45,0.009615387,9615.38667,2.70696639,,,21,0.03325,3.325,,,,,,,,,,,,,,,,,,,,
3,dec,amb,1,2024-04-30,2024-05-29,29,,,4679.999,,,,,2,IMG_1948,,,,45,0.009615387,9615.38667,2.70696639,,,22,0.01889,1.889,,,,,,,,,,,,,,,,,,,,
3,dec,amb,1,2024-04-30,2024-05-29,29,,,4679.999,,,,,2,IMG_1948,,,,45,0.009615387,9615.38667,2.70696639,,,23,0.03013,3.013,,,,,,,,,,,,,,,,,,,,
3,dec,amb,1,2024-04-30,2024-05-29,29,,,4679.999,,,,,2,IMG_1948,,,,45,0.009615387,9615.38667,2.70696639,,,24,0.03118,3.118,,,,,,,,,,,,,,,,,,,,
3,dec,amb,1,2024-04-30,2024-05-29,29,,,4679.999,,,,,2,IMG_1948,,,,45,0.009615387,9615.38667,2.70696639,,,25,0.0165,1.65,,,,,,,,,,,,,,,,,,,,
3,dec,amb,1,2024-04-30,2024-05-29,29,,,4679.999,,,,,2,IMG_1948,,,,45,0.009615387,9615.38667,2.70696639,,,26,0.02729,2.729,,,,,,,,,,,,,,,,,,,,
3,dec,amb,1,2024-04-30,2024-05-29,29,,,4679.999,,,,,3,IMG_1949,,,,45,0.009615387,9615.38667,2.70696639,,,27,0.03267,3.267,,,,,,,,,,,,,,,,,,,,
3,dec,amb,1,2024-04-30,2024-05-29,29,,,4679.999,,,,,3,IMG_1949,,,,45,0.009615387,9615.38667,2.70696639,,,28,0.02086,2.086,,,,,,,,,,,,,,,,,,,,
3,dec,amb,1,2024-04-30,2024-05-29,29,,,4679.999,,,,,3,IMG_1949,,,,45,0.009615387,9615.38667,2.70696639,,,29,0.03382,3.382,,,,,,,,,,,,,,,,,,,,
3,dec,amb,1,2024-04-30,2024-05-29,29,,,4679.999,,,,,3,IMG_1949,,,,45,0.009615387,9615.38667,2.70696639,,,30,0.0288,2.88,,,,,,,,,,,,,,,,,,,,
3,dec,amb,1,2024-04-30,2024-05-29,29,,,4679.999,,,,,3,IMG_1949,,,,45,0.009615387,9615.38667,2.70696639,,,31,0.0317,3.17,,,,,,,,,,,,,,,,,,,,
3,dec,amb,1,2024-04-30,2024-05-29,29,,,4679.999,,,,,3,IMG_1949,,,,45,0.009615387,9615.38667,2.70696639,,,32,0.0161,1.61,,,,,,,,,,,,,,,,,,,,
3,dec,amb,1,2024-04-30,2024-05-29,29,,,4679.999,,,,,3,IMG_1949,,,,45,0.009615387,9615.38667,2.70696639,,,33,0.03378,3.378,,,,,,,,,,,,,,,,,,,,
3,dec,amb,1,2024-04-30,2024-05-29,29,,,4679.999,,,,,3,IMG_1949,,,,45,0.009615387,9615.38667,2.70696639,,,34,0.0279,2.79,,,,,,,,,,,,,,,,,,,,
3,dec,amb,1,2024-04-30,2024-05-29,29,,,4679.999,,,,,3,IMG_1949,,,,45,0.009615387,9615.38667,2.70696639,,,35,0.02918,2.918,,,,,,,,,,,,,,,,,,,,
3,dec,amb,1,2024-04-30,2024-05-29,29,,,4679.999,,,,,3,IMG_1949,,,,45,0.009615387,9615.38667,2.70696639,,,36,0.01037,1.037,,,,,,,,,,,,,,,,,,,,
3,dec,amb,1,2024-04-30,2024-05-29,29,,,4679.999,,,,,3,IMG_1949,,,,45,0.009615387,9615.38667,2.70696639,,,37,0.01527,1.527,,,,,,,,,,,,,,,,,,,,
3,dec,amb,1,2024-04-30,2024-05-29,29,,,4679.999,,,,,3,IMG_1949,,,,45,0.009615387,9615.38667,2.70696639,,,38,0.03798,3.798,,,,,,,,,,,,,,,,,,,,
3,dec,amb,1,2024-04-30,2024-05-29,29,,,4679.999,,,,,3,IMG_1949,,,,45,0.009615387,9615.38667,2.70696639,,,39,0.01854,1.854,,,,,,,,,,,,,,,,,,,,
3,dec,amb,1,2024-04-30,2024-05-29,29,,,4679.999,,,,,3,IMG_1949,,,,45,0.009615387,9615.38667,2.70696639,,,40,0.01563,1.563,,,,,,,,,,,,,,,,,,,,
3,dec,amb,1,2024-04-30,2024-05-29,29,,,4679.999,,,,,3,IMG_1949,,,,45,0.009615387,9615.38667,2.70696639,,,41,0.02298,2.298,,,,,,,,,,,,,,,,,,,,
3,dec,amb,1,2024-04-30,2024-05-29,29,,,4679.999,,,,,3,IMG_1949,,,,45,0.009615387,9615.38667,2.70696639,,,42,0.0137,1.37,,,,,,,,,,,,,,,,,,,,
3,dec,amb,1,2024-04-30,2024-05-29,29,,,4679.999,,,,,3,IMG_1949,,,,45,0.009615387,9615.38667,2.70696639,,,43,0.04825,4.825,,,,,,,,,,,,,,,,,,,,
3,dec,amb,1,2024-04-30,2024-05-29,29,,,4679.999,,,,,3,IMG_1949,,,,45,0.009615387,9615.38667,2.70696639,,,44,0.0313,3.13,,,,,,,,,,,,,,,,,,,,
3,dec,amb,1,2024-04-30,2024-05-29,29,,,4679.999,,,,,3,IMG_1949,,,,45,0.009615387,9615.38667,2.70696639,,,45,0.03884,3.884,,,,,,,,,,,,,,,,,,,,
3,dec,amb,2,2024-04-30,2024-05-29,29,,,4662.405,,,,,1,IMG_1950,,,,19,0.00407515,4075.150057,1.087571757,,,1,0.03612,3.612,,,,,,,,,,,,,,,,,,,,
3,dec,amb,2,2024-04-30,2024-05-29,29,,,4662.405,,,,,1,IMG_1950,,,,19,0.00407515,4075.150057,1.087571757,,,2,0.01929,1.929,,,,,,,,,,,,,,,,,,,,
3,dec,amb,2,2024-04-30,2024-05-29,29,,,4662.405,,,,,1,IMG_1950,,,,19,0.00407515,4075.150057,1.087571757,,,3,0.02135,2.135,,,,,,,,,,,,,,,,,,,,
3,dec,amb,2,2024-04-30,2024-05-29,29,,,4662.405,,,,,1,IMG_1950,,,,19,0.00407515,4075.150057,1.087571757,,,4,0.04224,4.224,,,,,,,,,,,,,,,,,,,,
3,dec,amb,2,2024-04-30,2024-05-29,29,,,4662.405,,,,,2,IMG_1951,,,,19,0.00407515,4075.150057,1.087571757,,,5,0.01076,1.076,,,,,,,,,,,,,,,,,,,,
3,dec,amb,2,2024-04-30,2024-05-29,29,,,4662.405,,,,,2,IMG_1951,,,,19,0.00407515,4075.150057,1.087571757,,,6,0.02377,2.377,,,,,,,,,,,,,,,,,,,,
3,dec,amb,2,2024-04-30,2024-05-29,29,,,4662.405,,,,,2,IMG_1951,,,,19,0.00407515,4075.150057,1.087571757,,,7,0.02468,2.468,,,,,,,,,,,,,,,,,,,,
3,dec,amb,2,2024-04-30,2024-05-29,29,,,4662.405,,,,,2,IMG_1951,,,,19,0.00407515,4075.150057,1.087571757,,,8,0.04843,4.843,,,,,,,,,,,,,,,,,,,,
3,dec,amb,2,2024-04-30,2024-05-29,29,,,4662.405,,,,,2,IMG_1951,,,,19,0.00407515,4075.150057,1.087571757,,,9,0.01975,1.975,,,,,,,,,,,,,,,,,,,,
3,dec,amb,2,2024-04-30,2024-05-29,29,,,4662.405,,,,,3,IMG_1952,,,,19,0.00407515,4075.150057,1.087571757,,,10,0.01918,1.918,,,,,,,,,,,,,,,,,,,,
3,dec,amb,2,2024-04-30,2024-05-29,29,,,4662.405,,,,,3,IMG_1952,,,,19,0.00407515,4075.150057,1.087571757,,,11,0.01365,1.365,,,,,,,,,,,,,,,,,,,,
3,dec,amb,2,2024-04-30,2024-05-29,29,,,4662.405,,,,,3,IMG_1952,,,,19,0.00407515,4075.150057,1.087571757,,,12,0.02586,2.586,,,,,,,,,,,,,,,,,,,,
3,dec,amb,2,2024-04-30,2024-05-29,29,,,4662.405,,,,,3,IMG_1952,,,,19,0.00407515,4075.150057,1.087571757,,,13,0.03546,3.546,,,,,,,,,,,,,,,,,,,,
3,dec,amb,2,2024-04-30,2024-05-29,29,,,4662.405,,,,,3,IMG_1952,,,,19,0.00407515,4075.150057,1.087571757,,,14,0.0265,2.65,,,,,,,,,,,,,,,,,,,,
3,dec,amb,2,2024-04-30,2024-05-29,29,,,4662.405,,,,,3,IMG_1952,,,,19,0.00407515,4075.150057,1.087571757,,,15,0.05279,5.279,,,,,,,,,,,,,,,,,,,,
3,dec,amb,2,2024-04-30,2024-05-29,29,,,4662.405,,,,,3,IMG_1952,,,,19,0.00407515,4075.150057,1.087571757,,,16,0.02061,2.061,,,,,,,,,,,,,,,,,,,,
3,dec,amb,2,2024-04-30,2024-05-29,29,,,4662.405,,,,,3,IMG_1952,,,,19,0.00407515,4075.150057,1.087571757,,,17,0.01846,1.846,,,,,,,,,,,,,,,,,,,,
3,dec,amb,2,2024-04-30,2024-05-29,29,,,4662.405,,,,,3,IMG_1952,,,,19,0.00407515,4075.150057,1.087571757,,,18,0.0119,1.19,,,,,,,,,,,,,,,,,,,,
3,dec,amb,2,2024-04-30,2024-05-29,29,,,4662.405,,,,,3,IMG_1952,,,,19,0.00407515,4075.150057,1.087571757,,,19,0.03627,3.627,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,2024-05-29,29,,,4628.37,,,,,1,IMG_1953,,,,22,0.004753293,4753.293276,1.164535247,,,1,0.02347,2.347,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,2024-05-29,29,,,4628.37,,,,,1,IMG_1953,,,,22,0.004753293,4753.293276,1.164535247,,,2,0.02877,2.877,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,2024-05-29,29,,,4628.37,,,,,1,IMG_1953,,,,22,0.004753293,4753.293276,1.164535247,,,3,0.0302,3.02,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,2024-05-29,29,,,4628.37,,,,,1,IMG_1953,,,,22,0.004753293,4753.293276,1.164535247,,,4,0.02448,2.448,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,2024-05-29,29,,,4628.37,,,,,1,IMG_1953,,,,22,0.004753293,4753.293276,1.164535247,,,5,0.01885,1.885,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,2024-05-29,29,,,4628.37,,,,,1,IMG_1953,,,,22,0.004753293,4753.293276,1.164535247,,,6,0.04359,4.359,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,2024-05-29,29,,,4628.37,,,,,1,IMG_1953,,,,22,0.004753293,4753.293276,1.164535247,,,7,0.03638,3.638,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,2024-05-29,29,,,4628.37,,,,,1,IMG_1953,,,,22,0.004753293,4753.293276,1.164535247,,,8,0.01033,1.033,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,2024-05-29,29,,,4628.37,,,,,1,IMG_1953,,,,22,0.004753293,4753.293276,1.164535247,,,9,0.00947,0.947,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,2024-05-29,29,,,4628.37,,,,,2,IMG_1954,,,,22,0.004753293,4753.293276,1.164535247,,,10,0.02546,2.546,,,,,,,,,,,,,,,,,,,,
